"NCT00087178"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000372952"::"NCT00087178"::"Comparison of Two Combination Chemotherapy Regimens in Treating Women With Breast Cancer"::""::"A Clinical Trial Of Adjuvant Therapy Comparing Six Cycles Of 5-Fluorouracil, Epirubicin And Cyclophosphamide (FEC) To Four Cycles Of Adriamycin And Cyclophosphamide (AC) In Patients With Node-Negative Breast Cancer"::"National Surgical Adjuvant Breast and Bowel Project (NSABP)"::"National Cancer Institute (NCI)"::"Active, not recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Active Control"::"2"::"0"::"2700"::""::""::"Female"::"18 Years"::"N/A"::"No"::"Breast Cancer"::"DFS or no breast cancer (BC) at time of  local recurrence (LR) following mastectomy, LR in the ipsilateral breast following lumpectomy, regional or distant recurrence, contralateral BC, 2nd primary cancer, or death from any cause prior to recurrence"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cisplatin"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Vinblastine"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00103285"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"CDR0000409589"::"NCT00103285"::"Combination Chemotherapy in Treating Young Patients With Newly Diagnosed Acute Lymphoblastic Leukemia"::""::"Standard Risk B-precursor Acute Lymphoblastic Leukemia"::"Children's Oncology Group"::"National Cancer Institute (NCI)"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Open Label"::"7"::"0"::"3381"::""::""::"Both"::"1 Year"::"9 Years"::"No"::"Leukemia"::"Event-free survival (EFS)"::""::"No"::"Cyclophosphamide"
"NCT00232180"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"A6141079"::"NCT00232180"::"A Comparison Of Outcomes In Patients In New York Heart Association (NYHA) Class II Heart Failure When Treated With Eplerenone Or Placebo In Addition To Standard Heart Failure Medicines"::"EMPHASIS-HF"::"The Effect Of Eplerenone Versus Placebo On Cardiovascular Mortality And Heart Failure Hospitalization In Subjects With NYHA Class II Chronic Systolic Heart Failure"::"Pfizer"::"Pfizer"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Double Blind (Subject, Investigator, Outcomes Assessor), Parallel Assignment, Safety/Efficacy Study"::"2"::"0"::"3100"::""::""::"Both"::"55 Years"::"N/A"::"No"::"Heart Failure"::"Cardiovascular mortality or heart failure hospitalization"::"5 years"::"No"::"Eplerenone"
"NCT00232180"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"A6141079"::"NCT00232180"::"A Comparison Of Outcomes In Patients In New York Heart Association (NYHA) Class II Heart Failure When Treated With Eplerenone Or Placebo In Addition To Standard Heart Failure Medicines"::"EMPHASIS-HF"::"The Effect Of Eplerenone Versus Placebo On Cardiovascular Mortality And Heart Failure Hospitalization In Subjects With NYHA Class II Chronic Systolic Heart Failure"::"Pfizer"::"Pfizer"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Double Blind (Subject, Investigator, Outcomes Assessor), Parallel Assignment, Safety/Efficacy Study"::"2"::"0"::"3100"::""::""::"Both"::"55 Years"::"N/A"::"No"::"Heart Failure"::"Cardiovascular mortality or heart failure hospitalization"::"5 years"::"No"::"Eplerenone"
"NCT00232180"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"A6141079"::"NCT00232180"::"A Comparison Of Outcomes In Patients In New York Heart Association (NYHA) Class II Heart Failure When Treated With Eplerenone Or Placebo In Addition To Standard Heart Failure Medicines"::"EMPHASIS-HF"::"The Effect Of Eplerenone Versus Placebo On Cardiovascular Mortality And Heart Failure Hospitalization In Subjects With NYHA Class II Chronic Systolic Heart Failure"::"Pfizer"::"Pfizer"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Double Blind (Subject, Investigator, Outcomes Assessor), Parallel Assignment, Safety/Efficacy Study"::"2"::"0"::"3100"::""::""::"Both"::"55 Years"::"N/A"::"No"::"Heart Failure"::"Cardiovascular mortality or heart failure hospitalization"::"5 years"::"No"::"Eplerenone"
"NCT00232180"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"A6141079"::"NCT00232180"::"A Comparison Of Outcomes In Patients In New York Heart Association (NYHA) Class II Heart Failure When Treated With Eplerenone Or Placebo In Addition To Standard Heart Failure Medicines"::"EMPHASIS-HF"::"The Effect Of Eplerenone Versus Placebo On Cardiovascular Mortality And Heart Failure Hospitalization In Subjects With NYHA Class II Chronic Systolic Heart Failure"::"Pfizer"::"Pfizer"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Double Blind (Subject, Investigator, Outcomes Assessor), Parallel Assignment, Safety/Efficacy Study"::"2"::"0"::"3100"::""::""::"Both"::"55 Years"::"N/A"::"No"::"Heart Failure"::"Cardiovascular mortality or heart failure hospitalization"::"5 years"::"No"::"Eplerenone"
"NCT00232180"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"A6141079"::"NCT00232180"::"A Comparison Of Outcomes In Patients In New York Heart Association (NYHA) Class II Heart Failure When Treated With Eplerenone Or Placebo In Addition To Standard Heart Failure Medicines"::"EMPHASIS-HF"::"The Effect Of Eplerenone Versus Placebo On Cardiovascular Mortality And Heart Failure Hospitalization In Subjects With NYHA Class II Chronic Systolic Heart Failure"::"Pfizer"::"Pfizer"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Double Blind (Subject, Investigator, Outcomes Assessor), Parallel Assignment, Safety/Efficacy Study"::"2"::"0"::"3100"::""::""::"Both"::"55 Years"::"N/A"::"No"::"Heart Failure"::"Cardiovascular mortality or heart failure hospitalization"::"5 years"::"No"::"Eplerenone"
"NCT00232180"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"A6141079"::"NCT00232180"::"A Comparison Of Outcomes In Patients In New York Heart Association (NYHA) Class II Heart Failure When Treated With Eplerenone Or Placebo In Addition To Standard Heart Failure Medicines"::"EMPHASIS-HF"::"The Effect Of Eplerenone Versus Placebo On Cardiovascular Mortality And Heart Failure Hospitalization In Subjects With NYHA Class II Chronic Systolic Heart Failure"::"Pfizer"::"Pfizer"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Double Blind (Subject, Investigator, Outcomes Assessor), Parallel Assignment, Safety/Efficacy Study"::"2"::"0"::"3100"::""::""::"Both"::"55 Years"::"N/A"::"No"::"Heart Failure"::"Cardiovascular mortality or heart failure hospitalization"::"5 years"::"No"::"Eplerenone"
"NCT00232180"::"Canada"::"Information obtained from ClinicalTrials.gov on December 30, 2009"::"A6141079"::"NCT00232180"::"A Comparison Of Outcomes In Patients In New York Heart Association (NYHA) Class II Heart Failure When Treated With Eplerenone Or Placebo In Addition To Standard Heart Failure Medicines"::"EMPHASIS-HF"::"The Effect Of Eplerenone Versus Placebo On Cardiovascular Mortality And Heart Failure Hospitalization In Subjects With NYHA Class II Chronic Systolic Heart Failure"::"Pfizer"::"Pfizer"::"Recruiting"::""::"Phase 3"::"Interventional"::"Treatment, Randomized, Double Blind (Subject, Investigator, Outcomes Assessor), Parallel Assignment, Safety/Efficacy Study"::"2"::"0"::"3100"::""::""::"Both"::"55 Years"::"N/A"::"No"::"Heart Failure"::"Cardiovascular mortality or heart failure hospitalization"::"5 years"::"No"::"Eplerenone"
